@relation BustersKeyboardAgenttraining-data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1-weka.filters.unsupervised.attribute.Remove-R19-43-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-R15-16-weka.filters.unsupervised.attribute.Remove-R15

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute score numeric
@attribute nearestDot numeric
@attribute nextScore numeric

@data
7,6,1,1,12,9,18,3,18,6,1000,8,14,12,184,6,183
8,6,1,1,12,9,17,3,18,7,1000,7,12,10,183,6,182
9,6,1,1,11,9,16,3,18,6,1000,5,10,10,182,5,181
9,7,1,1,12,9,17,3,18,5,1000,5,12,12,181,6,180
9,8,1,1,12,8,17,3,18,4,1000,3,13,12,180,5,179
10,8,1,1,12,8,16,3,18,5,1000,2,11,10,179,4,178
10,8,1,1,12,8,16,4,18,6,1000,2,10,9,178,4,177
10,8,1,1,12,7,15,4,18,7,1000,3,9,9,177,4,176
10,8,1,1,12,8,16,4,18,7,1000,2,10,8,176,4,175
10,9,1,1,12,8,16,3,18,8,1000,3,12,10,175,5,174
11,9,1,1,12,7,16,4,18,7,1000,3,10,10,174,4,173
12,9,1,1,11,7,16,3,19,7,1000,3,10,8,173,3,172
13,9,1,1,11,6,17,3,19,8,1000,5,10,7,172,2,171
13,9,1,1,11,7,17,3,19,8,1000,4,10,6,171,2,170
13,9,1,1,11,7,18,3,19,9,1000,4,11,7,170,2,169
13,8,1,1,11,6,19,3,19,8,1000,4,11,7,169,1,168
13,7,1,1,11,7,19,3,19,9,1000,2,10,7,168,2,367
12,7,1,1,3,1,19,4,19,8,1000,1000,10,7,367,3,366
11,7,1,1,3,1,19,4,19,7,1000,1000,11,7,366,4,365
10,7,1,1,3,1,19,5,18,7,1000,1000,11,7,365,5,364
11,7,1,1,3,1,19,4,17,7,1000,1000,11,6,364,4,363
12,7,1,1,3,1,19,3,17,7,1000,1000,11,6,363,3,362
13,7,1,1,3,1,19,3,18,7,1000,1000,10,4,362,2,361
13,7,1,1,3,1,19,3,17,7,1000,1000,10,5,361,2,360
13,8,1,1,3,1,18,3,18,7,1000,1000,10,5,360,1,459
14,8,1,1,3,1,17,3,17,7,1000,1000,8,4,459,8,458
15,8,1,1,3,1,18,3,17,7,1000,1000,8,3,458,9,457
15,7,1,1,3,1,18,4,17,7,1000,1000,6,2,457,8,656
16,7,1,1,3,1,18,5,17,7,1000,1000,4,1000,656,9,655
17,7,1,1,3,1,18,5,7,1,1000,1000,3,1000,655,10,654
18,7,1,1,3,1,17,5,7,1,1000,1000,3,1000,654,11,653
19,7,1,1,3,1,18,5,7,1,1000,1000,3,1000,653,12,652
19,7,1,1,3,1,18,4,7,1,1000,1000,4,1000,652,12,651
19,6,1,1,3,1,18,4,7,1,1000,1000,3,1000,651,11,650
19,5,1,1,3,1,18,3,7,1,1000,1000,3,1000,650,10,649
19,4,1,1,3,1,18,3,7,1,1000,1000,2,1000,649,9,648
18,4,1,1,3,1,19,3,7,1,1000,1000,2,1000,648,8,647
18,4,1,1,3,1,19,4,7,1,1000,1000,1,1000,647,8,646
18,4,1,1,3,1,19,5,7,1,1000,1000,2,1000,646,8,645
18,3,1,1,3,1,19,6,7,1,1000,1000,4,1000,645,7,644
19,3,1,1,3,1,19,5,7,1,1000,1000,2,1000,644,8,643
19,3,1,1,3,1,19,6,7,1,1000,1000,3,1000,643,8,642
19,4,1,1,3,1,19,6,7,1,1000,1000,2,1000,642,9,641
8,3,3,13,8,9,10,11,16,13,15,6,10,18,-9,5,-10
7,3,3,13,8,9,10,11,16,13,14,7,11,19,-10,4,-11
6,3,3,13,8,9,10,11,16,13,13,8,12,20,-11,3,-12
6,4,3,13,8,9,10,11,16,13,12,7,11,19,-12,2,-13
6,5,3,13,8,9,10,11,16,13,11,6,10,18,-13,1,-14
6,6,3,13,8,9,10,11,16,13,10,5,9,17,-14,2,-15
5,6,3,13,8,9,10,11,16,13,9,6,10,18,-15,1,-16
4,6,3,13,8,9,10,11,16,13,8,7,11,19,-16,2,-17
3,6,3,13,8,9,10,11,16,13,7,8,12,20,-17,3,-18
3,7,3,13,8,9,10,11,16,13,6,7,11,19,-18,4,-19
3,8,3,13,8,9,10,11,16,13,5,6,10,18,-19,5,-20
4,8,3,13,8,9,10,11,16,13,6,5,9,17,-20,4,-21
5,8,3,13,8,9,10,11,16,13,7,4,8,16,-21,3,-22
6,8,3,13,8,9,10,11,16,13,8,3,7,15,-22,4,-23
6,8,3,13,8,9,10,11,16,13,8,3,7,15,-23,4,-24
6,9,3,13,8,9,10,11,16,13,7,2,6,14,-24,5,-25
7,9,3,13,8,9,10,11,16,13,8,1,5,13,-25,6,174
8,9,3,13,3,1,10,11,16,13,9,1000,4,12,174,7,173
9,9,3,13,3,1,10,11,16,13,10,1000,3,11,173,7,172
9,10,3,13,3,1,10,11,16,13,9,1000,2,10,172,8,171
9,11,3,13,3,1,10,11,16,13,8,1000,1,9,171,9,170
9,12,3,13,3,1,10,11,16,13,7,1000,2,8,170,10,169
10,12,3,13,3,1,10,11,16,13,8,1000,1,7,169,9,368
10,11,3,13,3,1,5,1,16,13,9,1000,1000,8,368,8,367
10,10,3,13,3,1,5,1,16,13,10,1000,1000,9,367,7,366
9,10,3,13,3,1,5,1,16,13,9,1000,1000,10,366,8,365
9,11,3,13,3,1,5,1,16,13,8,1000,1000,9,365,9,364
9,12,3,13,3,1,5,1,16,13,7,1000,1000,8,364,10,363
9,13,3,13,3,1,5,1,16,13,6,1000,1000,7,363,11,362
9,13,3,13,3,1,5,1,16,13,6,1000,1000,7,362,11,361
10,13,3,13,3,1,5,1,16,13,7,1000,1000,6,361,10,360
11,13,3,13,3,1,5,1,16,13,8,1000,1000,5,360,9,359
12,13,3,13,3,1,5,1,16,13,9,1000,1000,4,359,8,358
13,13,3,13,3,1,5,1,16,13,10,1000,1000,3,358,9,357
14,13,3,13,3,1,5,1,16,13,11,1000,1000,2,357,10,356
15,13,3,13,3,1,5,1,16,13,12,1000,1000,1,356,11,555
16,13,3,13,3,1,5,1,7,1,13,1000,1000,1000,555,12,554
17,13,3,13,3,1,5,1,7,1,14,1000,1000,1000,554,13,553
16,13,3,13,3,1,5,1,7,1,13,1000,1000,1000,553,12,552
15,13,3,13,3,1,5,1,7,1,12,1000,1000,1000,552,11,551
14,13,3,13,3,1,5,1,7,1,11,1000,1000,1000,551,10,550
13,13,3,13,3,1,5,1,7,1,10,1000,1000,1000,550,9,549
12,13,3,13,3,1,5,1,7,1,9,1000,1000,1000,549,8,548
11,13,3,13,3,1,5,1,7,1,8,1000,1000,1000,548,9,547
10,13,3,13,3,1,5,1,7,1,7,1000,1000,1000,547,10,546
9,13,3,13,3,1,5,1,7,1,6,1000,1000,1000,546,11,545
8,13,3,13,3,1,5,1,7,1,5,1000,1000,1000,545,11,544
7,13,3,13,3,1,5,1,7,1,4,1000,1000,1000,544,10,543
6,13,3,13,3,1,5,1,7,1,3,1000,1000,1000,543,9,542
6,12,3,13,3,1,5,1,7,1,4,1000,1000,1000,542,8,541
6,11,3,13,3,1,5,1,7,1,5,1000,1000,1000,541,7,540
5,11,3,13,3,1,5,1,7,1,4,1000,1000,1000,540,6,539
4,11,3,13,3,1,5,1,7,1,3,1000,1000,1000,539,7,538
4,12,3,13,3,1,5,1,7,1,2,1000,1000,1000,538,8,537
4,13,3,13,3,1,5,1,7,1,1,1000,1000,1000,537,9,536
10,3,3,13,8,9,12,5,16,13,17,8,4,16,-8,9999,-9
11,3,3,13,8,9,12,5,16,13,18,9,3,15,-9,9999,-10
12,3,3,13,8,9,12,5,16,13,19,10,2,14,-10,9999,-11
13,3,3,13,8,9,12,5,16,13,20,11,3,13,-11,9999,-12
13,4,3,13,8,9,12,5,16,13,19,10,2,12,-12,9999,-13
13,5,3,13,8,9,12,5,16,13,18,9,1,11,-13,9999,186
12,5,3,13,8,9,5,1,16,13,17,8,1000,12,186,9999,185
11,5,3,13,8,9,5,1,16,13,16,7,1000,13,185,9999,184
10,5,3,13,8,9,5,1,16,13,15,6,1000,14,184,9999,183
9,5,3,13,8,9,5,1,16,13,14,5,1000,15,183,9999,182
8,5,3,13,8,9,5,1,16,13,13,4,1000,16,182,9999,181
7,5,3,13,8,9,5,1,16,13,12,5,1000,17,181,9999,180
6,5,3,13,8,9,5,1,16,13,11,6,1000,18,180,9999,179
6,6,3,13,8,9,5,1,16,13,10,5,1000,17,179,9999,178
6,7,3,13,8,9,5,1,16,13,9,4,1000,16,178,9999,177
6,8,3,13,8,9,5,1,16,13,8,3,1000,15,177,9999,176
6,9,3,13,8,9,5,1,16,13,7,2,1000,14,176,9999,175
7,9,3,13,8,9,5,1,16,13,8,1,1000,13,175,9999,374
8,9,3,13,3,1,5,1,16,13,9,1000,1000,12,374,9999,373
9,9,3,13,3,1,5,1,16,13,10,1000,1000,11,373,9999,372
10,9,3,13,3,1,5,1,16,13,11,1000,1000,10,372,9999,371
10,10,3,13,3,1,5,1,16,13,10,1000,1000,9,371,9999,370
10,11,3,13,3,1,5,1,16,13,9,1000,1000,8,370,9999,369
10,12,3,13,3,1,5,1,16,13,8,1000,1000,7,369,9999,368
10,13,3,13,3,1,5,1,16,13,7,1000,1000,6,368,9999,367
11,13,3,13,3,1,5,1,16,13,8,1000,1000,5,367,9999,366
12,13,3,13,3,1,5,1,16,13,9,1000,1000,4,366,9999,365
13,13,3,13,3,1,5,1,16,13,10,1000,1000,3,365,9999,364
14,13,3,13,3,1,5,1,16,13,11,1000,1000,2,364,9999,363
15,13,3,13,3,1,5,1,16,13,12,1000,1000,1,363,9999,562
16,13,3,13,3,1,5,1,7,1,13,1000,1000,1000,562,9999,561
17,13,3,13,3,1,5,1,7,1,14,1000,1000,1000,561,9999,560
16,13,3,13,3,1,5,1,7,1,13,1000,1000,1000,560,9999,559
15,13,3,13,3,1,5,1,7,1,12,1000,1000,1000,559,9999,558
14,13,3,13,3,1,5,1,7,1,11,1000,1000,1000,558,9999,557
13,13,3,13,3,1,5,1,7,1,10,1000,1000,1000,557,9999,556
12,13,3,13,3,1,5,1,7,1,9,1000,1000,1000,556,9999,555
11,13,3,13,3,1,5,1,7,1,8,1000,1000,1000,555,9999,554
10,13,3,13,3,1,5,1,7,1,7,1000,1000,1000,554,9999,553
9,13,3,13,3,1,5,1,7,1,6,1000,1000,1000,553,9999,552
8,13,3,13,3,1,5,1,7,1,5,1000,1000,1000,552,9999,551
7,13,3,13,3,1,5,1,7,1,4,1000,1000,1000,551,9999,550
6,13,3,13,3,1,5,1,7,1,3,1000,1000,1000,550,9999,549
6,12,3,13,3,1,5,1,7,1,4,1000,1000,1000,549,9999,548
6,11,3,13,3,1,5,1,7,1,5,1000,1000,1000,548,9999,547
5,11,3,13,3,1,5,1,7,1,4,1000,1000,1000,547,9999,546
4,11,3,13,3,1,5,1,7,1,3,1000,1000,1000,546,9999,545
4,12,3,13,3,1,5,1,7,1,2,1000,1000,1000,545,9999,544
4,13,3,13,3,1,5,1,7,1,1,1000,1000,1000,544,9999,543
8,3,6,10,11,5,15,6,15,13,9,5,10,16,-3,6,-4
7,3,6,9,10,5,15,6,15,12,7,5,11,17,-4,5,-5
6,3,5,9,9,5,15,7,15,12,7,5,13,19,-5,4,-6
6,3,6,9,10,5,15,7,15,13,6,6,13,20,-6,4,-7
6,3,7,9,9,5,16,7,16,13,7,5,14,20,-7,4,-8
6,3,7,9,8,5,16,7,16,13,7,4,14,19,-8,4,-9
6,3,8,9,9,5,16,6,15,13,8,5,13,20,-9,4,-10
6,3,8,9,8,5,16,6,16,13,8,4,13,19,-10,4,-11
6,4,8,9,9,5,16,7,15,13,7,4,13,18,-11,3,-12
6,5,7,9,9,5,16,6,15,13,5,3,11,17,-12,2,-13
6,6,8,9,8,5,15,6,15,13,5,3,9,16,-13,3,-14
6,7,8,9,7,5,15,7,15,13,4,3,9,14,-14,3,-15
6,8,9,9,6,5,15,8,14,13,4,3,9,12,-15,2,-16
6,9,9,10,7,5,15,9,13,13,4,5,9,10,-16,3,-17
7,9,9,9,7,5,15,8,13,12,2,4,9,10,-17,4,182
8,9,1,1,7,5,15,8,13,13,1000,5,8,9,182,5,181
9,9,1,1,6,5,16,8,13,13,1000,7,8,7,181,5,180
10,9,1,1,6,4,15,8,12,13,1000,9,6,7,180,4,179
9,9,1,1,6,4,15,8,13,13,1000,8,7,7,179,5,178
8,9,1,1,6,3,15,9,12,13,1000,8,7,7,178,5,177
7,9,1,1,7,3,15,8,11,13,1000,6,9,7,177,4,176
6,9,1,1,7,3,15,8,10,13,1000,7,10,9,176,3,175
6,8,1,1,7,3,15,9,11,13,1000,6,10,10,175,2,174
6,7,1,1,8,3,15,8,11,13,1000,6,10,11,174,3,173
6,6,1,1,8,3,15,8,11,13,1000,5,11,12,173,3,172
6,5,1,1,7,3,15,9,11,13,1000,3,13,13,172,2,171
6,4,1,1,8,3,16,9,11,13,1000,3,15,13,171,3,170
6,3,1,1,9,3,16,8,10,13,1000,3,15,13,170,4,169
7,3,1,1,9,3,16,7,10,12,1000,2,13,11,169,5,168
8,3,1,1,10,3,15,7,10,11,1000,2,11,9,168,6,367
9,3,1,1,3,1,15,8,10,10,1000,1000,11,7,367,7,366
10,3,1,1,3,1,15,9,10,9,1000,1000,11,7,366,8,365
11,3,1,1,3,1,15,9,11,9,1000,1000,10,7,365,9,364
12,3,1,1,3,1,15,8,10,9,1000,1000,8,9,364,10,363
13,3,1,1,3,1,15,9,10,10,1000,1000,8,11,363,10,362
13,4,1,1,3,1,15,9,10,11,1000,1000,7,9,362,9,361
13,5,1,1,3,1,15,8,10,10,1000,1000,5,8,361,8,360
13,6,1,1,3,1,15,9,10,10,1000,1000,5,6,360,7,359
13,7,1,1,3,1,15,9,10,9,1000,1000,4,6,359,6,358
13,8,1,1,3,1,15,8,10,10,1000,1000,2,4,358,5,357
13,9,1,1,3,1,15,8,10,9,1000,1000,3,3,357,4,356
13,10,1,1,3,1,15,8,10,9,1000,1000,4,3,356,5,355
13,11,1,1,3,1,16,8,10,10,1000,1000,6,5,355,5,354
14,11,1,1,3,1,16,7,9,10,1000,1000,6,6,354,5,353
15,11,1,1,3,1,16,6,9,10,1000,1000,6,6,353,4,352
16,11,1,1,3,1,16,6,10,10,1000,1000,5,8,352,3,351
16,10,1,1,3,1,16,7,9,10,1000,1000,3,8,351,2,350
16,9,1,1,3,1,16,8,9,11,1000,1000,1,9,350,1,549
16,8,1,1,3,1,5,1,9,11,1000,1000,1000,10,549,2,548
16,7,1,1,3,1,5,1,9,11,1000,1000,1000,11,548,3,547
16,6,1,1,3,1,5,1,9,11,1000,1000,1000,13,547,4,546
15,6,1,1,3,1,5,1,9,12,1000,1000,1000,11,546,5,545
15,6,1,1,3,1,5,1,9,11,1000,1000,1000,12,545,5,544
15,7,1,1,3,1,5,1,9,12,1000,1000,1000,12,544,4,543
15,8,1,1,3,1,5,1,9,13,1000,1000,1000,12,543,3,542
15,9,1,1,3,1,5,1,8,13,1000,1000,1000,12,542,2,541
15,9,1,1,3,1,5,1,7,13,1000,1000,1000,11,541,2,540
15,9,1,1,3,1,5,1,8,13,1000,1000,1000,11,540,2,539
15,9,1,1,3,1,5,1,8,13,1000,1000,1000,10,539,2,538
15,8,1,1,3,1,5,1,9,13,1000,1000,1000,10,538,3,537
15,7,1,1,3,1,5,1,9,12,1000,1000,1000,10,537,4,536
14,7,1,1,3,1,5,1,10,12,1000,1000,1000,8,536,5,535
13,7,1,1,3,1,5,1,10,11,1000,1000,1000,6,535,6,534
13,7,1,1,3,1,5,1,10,10,1000,1000,1000,6,534,6,533
13,7,1,1,3,1,5,1,10,10,1000,1000,1000,6,533,6,532
13,8,1,1,3,1,5,1,10,10,1000,1000,1000,6,532,5,531
13,9,1,1,3,1,5,1,9,10,1000,1000,1000,6,531,4,530
13,10,1,1,3,1,5,1,9,11,1000,1000,1000,4,530,5,529
13,11,1,1,3,1,5,1,9,10,1000,1000,1000,4,529,5,528
12,11,1,1,3,1,5,1,10,10,1000,1000,1000,3,528,4,527
12,11,1,1,3,1,5,1,10,10,1000,1000,1000,4,527,4,526
12,11,1,1,3,1,5,1,10,9,1000,1000,1000,3,526,4,525
12,11,1,1,3,1,5,1,11,9,1000,1000,1000,4,525,4,524
13,11,1,1,3,1,5,1,10,9,1000,1000,1000,5,524,5,523
13,12,1,1,3,1,5,1,10,9,1000,1000,1000,7,523,4,522
13,13,1,1,3,1,5,1,9,9,1000,1000,1000,8,522,3,521
13,13,1,1,3,1,5,1,9,9,1000,1000,1000,7,521,3,520
12,13,1,1,3,1,5,1,9,10,1000,1000,1000,7,520,2,519
11,13,1,1,3,1,5,1,9,9,1000,1000,1000,6,519,1,618
10,13,1,1,3,1,5,1,9,9,1000,1000,1000,5,618,7,617
10,12,1,1,3,1,5,1,9,9,1000,1000,1000,5,617,8,616
10,11,1,1,3,1,5,1,8,9,1000,1000,1000,5,616,9,615
10,10,1,1,3,1,5,1,7,9,1000,1000,1000,3,615,8,614
3,9,4,13,9,11,8,3,16,5,5,8,11,16,-13,4,-14
4,9,4,12,9,11,7,3,15,5,3,7,9,14,-14,5,-15
5,9,4,13,9,11,7,3,15,6,5,6,8,14,-15,6,-16
6,9,4,13,9,10,6,3,16,6,6,4,6,14,-16,7,-17
6,10,4,12,10,10,6,3,16,5,4,4,7,14,-17,8,-18
6,11,4,13,10,11,7,3,16,6,4,4,9,14,-18,9,-19
6,12,4,13,10,12,8,3,16,7,3,4,11,14,-19,10,-20
6,13,4,13,10,13,8,3,16,8,2,4,12,14,-20,11,-21
6,13,4,13,10,13,7,3,16,9,2,4,11,13,-21,11,-22
6,13,4,13,9,13,6,3,15,9,2,3,10,14,-22,11,-23
6,13,3,13,10,13,6,4,16,9,3,4,9,13,-23,11,-24
6,12,3,13,10,12,6,3,16,10,4,4,9,13,-24,10,-25
6,11,4,13,10,13,6,3,16,9,4,6,8,11,-25,9,-26
5,11,4,13,10,13,7,3,16,10,3,7,10,12,-26,8,-27
4,11,4,13,10,13,6,3,16,10,2,8,10,13,-27,7,-28
3,11,3,13,10,12,7,3,16,10,2,8,12,14,-28,6,-29
3,11,3,13,10,11,7,3,16,10,2,7,12,14,-29,6,-30
3,11,3,13,10,12,6,3,16,10,2,8,11,14,-30,6,-31
3,11,4,13,9,12,6,3,16,10,3,7,11,14,-31,6,-32
4,11,3,13,10,12,6,4,16,10,3,7,9,12,-32,7,-33
5,11,3,13,10,11,6,5,16,11,4,5,7,12,-33,8,-34
6,11,4,13,9,11,5,5,16,10,4,3,7,10,-34,9,-35
6,12,3,13,9,11,4,5,16,11,4,4,9,10,-35,10,-36
6,13,2,13,9,10,4,4,15,11,4,6,11,12,-36,11,-37
6,13,3,13,10,10,4,5,16,11,3,7,10,12,-37,11,-38
6,13,2,13,10,11,3,5,16,11,4,6,11,11,-38,11,-39
6,13,1,13,10,10,3,6,15,11,5,7,10,11,-39,11,-40
6,13,1,12,10,9,3,6,15,11,6,8,10,11,-40,11,-41
6,13,1,13,11,9,3,6,15,11,5,9,10,10,-41,11,-42
6,12,1,13,10,9,3,5,15,12,6,7,10,10,-42,10,-43
6,11,1,13,11,9,3,6,15,13,7,7,8,10,-43,9,-44
5,11,1,12,10,9,4,6,14,13,5,7,6,10,-44,8,-45
4,11,1,12,9,9,4,6,13,13,4,7,5,10,-45,7,-46
3,11,1,11,10,9,4,5,13,12,2,9,7,10,-46,6,-47
3,11,1,12,11,9,4,4,13,11,3,10,8,11,-47,6,-48
3,11,1,13,11,9,4,5,14,11,4,10,7,10,-48,6,-49
4,11,1,12,11,9,4,5,13,11,4,9,6,10,-49,7,-50
4,12,1,12,11,9,3,5,13,10,3,10,8,10,-50,8,-51
4,13,1,12,10,9,3,6,13,11,4,10,8,12,-51,9,-52
4,13,1,13,10,10,3,7,13,10,3,9,7,11,-52,9,-53
4,13,2,13,10,9,3,8,13,11,2,10,6,12,-53,9,-54
3,13,2,13,11,9,3,7,13,10,1,12,6,12,-54,8,145
2,13,1,1,10,9,3,7,13,11,1000,12,7,12,145,9,144
1,13,1,1,11,9,4,7,13,12,1000,14,9,13,144,10,143
1,12,1,1,11,9,4,8,13,12,1000,13,7,13,143,9,142
1,11,1,1,11,9,5,8,13,13,1000,12,7,15,142,8,141
1,10,1,1,10,9,5,9,14,13,1000,10,5,16,141,7,140
1,9,1,1,10,10,5,9,14,13,1000,10,4,16,140,6,139
2,9,1,1,10,11,6,9,13,13,1000,10,4,14,139,5,138
3,9,1,1,10,12,6,8,12,13,1000,10,4,13,138,4,137
4,9,1,1,10,12,6,8,12,13,1000,9,3,13,137,5,136
5,9,1,1,10,11,6,8,13,13,1000,7,2,13,136,6,135
6,9,1,1,10,10,6,7,14,13,1000,5,2,13,135,7,134
7,9,1,1,9,10,6,7,15,13,1000,3,3,11,134,8,133
8,9,1,1,9,11,6,8,14,13,1000,3,3,9,133,9,132
7,9,1,1,10,11,6,8,13,13,1000,5,2,10,132,8,131
6,9,1,1,10,12,5,8,13,13,1000,7,2,12,131,7,130
5,9,1,1,10,13,5,7,14,13,1000,9,2,14,130,6,129
5,8,1,1,11,13,4,7,15,13,1000,11,2,16,129,5,128
5,7,1,1,10,13,4,7,16,13,1000,11,1,18,128,4,127
6,7,1,1,11,13,3,7,17,13,1000,11,3,17,127,5,126
5,7,1,1,10,13,3,7,17,13,1000,11,2,19,126,4,125
4,7,1,1,10,12,3,8,18,13,1000,11,2,19,125,3,124
3,7,1,1,10,13,3,9,18,12,1000,13,2,19,124,2,123
3,7,1,1,11,13,3,9,18,11,1000,14,2,18,123,2,122
3,8,1,1,12,13,3,9,18,10,1000,14,1,18,122,3,121
3,7,1,1,11,13,3,10,18,11,1000,14,3,18,121,2,120
3,6,1,1,12,13,3,11,18,10,1000,16,5,20,120,1,119
3,7,1,1,13,13,3,10,18,11,1000,16,3,19,119,2,118
3,8,1,1,13,12,3,11,18,11,1000,14,3,19,118,3,117
3,9,1,1,13,13,3,11,18,12,1000,14,2,17,117,4,316
3,10,1,1,12,13,5,1,18,11,1000,12,1000,17,316,5,315
3,11,1,1,12,13,5,1,18,12,1000,11,1000,17,315,6,314
3,11,1,1,13,13,5,1,18,13,1000,12,1000,16,314,6,313
4,11,1,1,14,13,5,1,18,12,1000,12,1000,16,313,7,312
5,11,1,1,15,13,5,1,18,13,1000,12,1000,15,312,8,311
6,11,1,1,16,13,5,1,18,13,1000,12,1000,13,311,9,310
6,12,1,1,17,13,5,1,18,12,1000,12,1000,13,310,10,309
6,13,1,1,18,13,5,1,18,11,1000,12,1000,15,309,11,308
6,13,1,1,17,13,5,1,18,10,1000,11,1000,15,308,11,307
7,13,1,1,17,13,5,1,18,10,1000,10,1000,13,307,12,306
8,13,1,1,16,13,5,1,18,11,1000,8,1000,12,306,13,305
9,13,1,1,16,13,5,1,18,11,1000,7,1000,12,305,14,304
10,13,1,1,17,13,5,1,18,10,1000,7,1000,10,304,15,303
11,13,1,1,16,13,5,1,18,11,1000,5,1000,8,303,16,302
12,13,1,1,16,13,5,1,18,12,1000,4,1000,7,302,17,301
13,13,1,1,16,13,5,1,18,12,1000,3,1000,5,301,18,300
14,13,1,1,17,13,5,1,18,13,1000,3,1000,3,300,19,299
18,9,1,9,5,6,13,4,17,3,17,16,10,6,-13,13,-14
18,9,1,10,6,6,13,3,18,3,18,15,11,7,-14,13,-15
18,9,1,9,5,6,13,4,17,3,17,16,10,6,-15,13,-16
18,8,2,9,6,6,13,5,18,3,17,14,8,6,-16,14,-17
18,7,2,9,5,6,12,5,17,3,18,14,8,5,-17,14,-18
18,6,2,9,5,6,11,5,17,3,19,13,8,3,-18,13,-19
18,5,3,9,5,7,11,5,18,3,19,15,7,3,-19,12,-20
18,4,3,9,5,8,12,5,17,3,20,17,7,2,-20,11,-21
18,3,4,9,4,8,13,5,17,3,20,19,7,2,-21,10,-22
17,3,4,8,4,8,13,6,16,3,18,18,7,2,-22,9,-23
16,3,4,8,4,8,13,5,15,3,17,17,5,1,-23,8,176
15,3,4,9,5,8,13,5,7,1,17,15,4,1000,176,7,175
15,4,3,9,6,8,13,5,7,1,17,13,3,1000,175,8,174
15,5,3,9,6,8,13,6,7,1,16,12,3,1000,174,9,173
15,6,4,9,6,9,13,6,7,1,14,12,2,1000,173,10,172
15,7,3,9,7,9,13,5,7,1,14,10,4,1000,172,11,171
14,7,4,9,6,9,13,4,7,1,12,10,4,1000,171,10,170
14,7,5,9,6,10,13,3,7,1,11,11,5,1000,170,10,169
14,7,6,9,6,11,12,3,7,1,10,12,6,1000,169,10,168
14,7,6,8,7,11,12,3,7,1,9,11,6,1000,168,10,167
14,7,6,9,6,11,12,3,7,1,10,12,6,1000,167,10,166
14,7,6,10,6,12,11,3,7,1,11,13,7,1000,166,10,165
15,7,6,10,6,12,10,3,7,1,12,14,9,1000,165,11,164
16,7,6,11,6,13,9,3,7,1,14,16,11,1000,164,12,163
16,8,6,12,7,13,8,3,7,1,14,14,13,1000,163,12,162
16,9,6,13,8,13,7,3,7,1,14,12,15,1000,162,11,161
16,10,7,13,9,13,7,3,7,1,12,10,16,1000,161,10,160
16,11,6,13,9,12,8,3,7,1,12,8,16,1000,160,9,159
15,11,6,13,9,12,7,3,7,1,11,7,16,1000,159,8,158
14,11,6,12,9,13,7,3,7,1,9,7,15,1000,158,7,157
13,11,6,11,8,13,7,3,7,1,7,7,14,1000,157,6,156
13,12,7,11,8,13,8,3,7,1,7,6,14,1000,156,5,155
13,13,7,11,8,13,8,3,7,1,8,5,15,1000,155,4,154
13,13,7,11,7,13,7,3,7,1,8,6,16,1000,154,4,153
12,13,6,11,8,13,7,3,7,1,8,4,15,1000,153,3,152
11,13,6,10,8,13,8,3,7,1,8,3,13,1000,152,2,151
10,13,6,9,8,13,8,3,7,1,8,2,12,1000,151,1,250
9,13,6,9,8,13,8,3,7,1,7,1,11,1000,250,8,449
8,13,5,9,3,1,9,3,7,1,7,1000,11,1000,449,7,448
7,13,5,8,3,1,10,3,7,1,7,1000,13,1000,448,6,447
6,13,5,7,3,1,9,3,7,1,7,1000,13,1000,447,5,446
6,12,4,7,3,1,9,3,7,1,7,1000,12,1000,446,4,445
6,11,5,7,3,1,9,3,7,1,5,1000,11,1000,445,3,444
6,10,5,6,3,1,8,3,7,1,5,1000,9,1000,444,2,443
6,9,4,6,3,1,9,3,7,1,5,1000,9,1000,443,1,442
6,8,5,6,3,1,8,3,7,1,3,1000,7,1000,442,2,441
6,7,4,6,3,1,9,3,7,1,3,1000,7,1000,441,2,440
6,6,4,5,3,1,9,3,7,1,3,1000,6,1000,440,1,539
6,5,4,5,3,1,10,3,7,1,2,1000,6,1000,539,4,538
6,4,4,4,3,1,11,3,7,1,2,1000,6,1000,538,3,537
6,3,4,4,3,1,10,3,7,1,3,1000,4,1000,537,2,536
6,3,4,4,3,1,9,3,7,1,3,1000,3,1000,536,2,535
6,4,4,4,3,1,8,3,7,1,2,1000,3,1000,535,3,534
6,5,4,3,3,1,7,3,7,1,4,1000,3,1000,534,4,533
6,6,4,4,3,1,6,3,7,1,4,1000,3,1000,533,4,532
6,7,4,4,3,1,7,3,7,1,5,1000,5,1000,532,3,531
5,7,4,3,3,1,6,3,7,1,5,1000,5,1000,531,2,530
4,7,4,4,3,1,6,3,7,1,3,1000,6,1000,530,3,529
