@relation 'BustersKeyboardAgenttraining-data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1-weka.filters.unsupervised.attribute.Remove-R18,44,46'

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
1,6,1,3,1,9,19,3,19,9,3,3,21,21,1110,West,0,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North
1,7,1,3,1,9,19,3,19,9,4,2,22,20,1110,North,0,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,North
1,8,1,3,1,9,19,3,19,9,5,1,23,19,1110,North,0,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,W,W,W,W,W,North
1,9,1,3,3,1,19,3,19,9,6,1000,24,18,110,North,100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,W,W,W,W,W,South
1,8,1,3,3,1,19,3,19,9,5,1000,23,19,1110,South,100,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,South
1,7,1,3,3,1,19,3,19,9,4,1000,22,20,1110,South,100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,South
1,6,1,3,3,1,19,3,19,9,3,1000,21,21,1110,South,100,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,South
1,5,1,3,3,1,19,3,19,9,2,1000,20,22,1110,South,100,W,W,G,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,South
1,4,1,3,3,1,19,3,19,9,1,1000,19,23,1110,South,100,W,W,W,W,W,W,W,G,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,South
1,3,1,1,3,1,19,3,19,9,1000,1000,18,24,1010,South,1100,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,South
1,3,1,1,3,1,19,3,19,9,1000,1000,18,24,1010,South,1100,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
1,4,1,1,3,1,19,3,19,9,1000,1000,19,23,1110,North,1100,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North
1,5,1,1,3,1,19,3,19,9,1000,1000,20,22,1110,North,1100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
1,6,1,1,3,1,19,3,19,9,1000,1000,21,21,1110,North,1100,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North
1,7,1,1,3,1,19,3,19,9,1000,1000,22,20,1110,North,1100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
1,8,1,1,3,1,19,3,19,9,1000,1000,23,19,1110,North,1100,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,East
2,8,1,1,3,1,19,3,19,9,1000,1000,22,18,1111,East,1100,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East
3,8,1,1,3,1,19,3,19,9,1000,1000,21,17,11,East,1100,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
4,8,1,1,3,1,19,3,19,9,1000,1000,20,16,1111,East,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,South
4,7,1,1,3,1,19,3,19,9,1000,1000,19,17,1110,South,1100,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,South
4,6,1,1,3,1,19,3,19,9,1000,1000,18,18,1111,South,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
5,6,1,1,3,1,19,3,19,9,1000,1000,17,17,1101,East,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,East
5,6,1,1,3,1,19,3,19,9,1000,1000,17,17,1101,East,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,East
5,6,1,1,3,1,19,3,19,9,1000,1000,17,17,1101,East,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
5,7,1,1,3,1,19,3,19,9,1000,1000,18,16,1111,North,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,North
5,8,1,1,3,1,19,3,19,9,1000,1000,19,15,1101,North,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
5,9,1,1,3,1,19,3,19,9,1000,1000,20,14,111,North,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
6,9,1,1,3,1,19,3,19,9,1000,1000,19,13,11,East,1100,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
7,9,1,1,3,1,19,3,19,9,1000,1000,18,12,101,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
7,9,1,1,3,1,19,3,19,9,1000,1000,18,12,101,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
7,8,1,1,3,1,19,3,19,9,1000,1000,17,13,1110,South,1100,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,South
7,7,1,1,3,1,19,3,19,9,1000,1000,16,14,1101,South,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,South
7,6,1,1,3,1,19,3,19,9,1000,1000,15,15,1110,South,1100,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,North
7,7,1,1,3,1,19,3,19,9,1000,1000,16,14,1101,North,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,North
7,8,1,1,3,1,19,3,19,9,1000,1000,17,13,1110,North,1100,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East
8,8,1,1,3,1,19,3,19,9,1000,1000,16,12,11,East,1100,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
9,8,1,1,3,1,19,3,19,9,1000,1000,15,11,1111,East,1100,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
10,8,1,1,3,1,19,3,19,9,1000,1000,14,10,1101,East,1100,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,East
10,8,1,1,3,1,19,3,19,9,1000,1000,14,10,1101,East,1100,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
10,9,1,1,3,1,19,3,19,9,1000,1000,15,9,111,North,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,9,1,1,3,1,19,3,19,9,1000,1000,14,8,11,East,1100,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,9,1,1,3,1,19,3,19,9,1000,1000,13,7,111,East,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
13,9,1,1,3,1,19,3,19,9,1000,1000,12,6,101,East,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
13,9,1,1,3,1,19,3,19,9,1000,1000,12,6,101,East,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
13,8,1,1,3,1,19,3,19,9,1000,1000,11,7,1111,South,1100,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,East
14,8,1,1,3,1,19,3,19,9,1000,1000,10,6,11,East,1100,W,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
15,8,1,1,3,1,19,3,19,9,1000,1000,9,5,1111,East,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,North
15,9,1,1,3,1,19,3,19,9,1000,1000,10,4,110,North,1100,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,East
16,9,1,1,3,1,19,3,19,9,1000,1000,9,3,111,East,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
17,9,1,1,3,1,19,3,19,9,1000,1000,8,2,11,East,1100,E,E,E,E,E,E,E,W,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
18,9,1,1,3,1,19,3,19,9,1000,1000,7,1,111,East,1100,E,E,E,E,W,E,W,E,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,W,East
19,9,1,1,3,1,19,3,7,1,1000,1000,6,1000,101,East,1101,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,East
19,9,1,1,3,1,19,3,7,1,1000,1000,6,1000,101,East,1101,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South
19,8,1,1,3,1,19,3,7,1,1000,1000,5,1000,1101,South,1101,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,South
19,7,1,1,3,1,19,3,7,1,1000,1000,4,1000,1101,South,1101,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
19,6,1,1,3,1,19,3,7,1,1000,1000,3,1000,1101,South,1101,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,South
19,5,1,1,3,1,19,3,7,1,1000,1000,2,1000,1101,South,1101,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
1,4,4,7,18,3,18,5,18,9,6,18,18,23,1110,North,0,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North
1,5,4,8,18,4,19,5,19,9,6,18,18,21,1110,North,0,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
1,6,3,8,18,4,19,5,19,8,4,19,19,19,1110,North,0,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,G,North
1,7,4,8,18,4,19,6,18,8,4,20,19,18,1110,North,0,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
1,8,4,9,18,5,18,6,18,8,4,20,19,18,1110,North,0,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,East
2,8,5,9,18,5,19,6,18,7,4,19,19,16,1111,East,0,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East
3,8,6,9,18,6,19,6,18,8,4,17,18,16,11,East,0,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
4,8,7,9,19,6,19,5,18,9,4,17,18,15,1111,East,0,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,North
4,9,6,9,19,5,19,4,18,9,2,19,20,15,110,North,0,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,W,W,W,W,W,W,W,W,W,W,East
5,9,7,9,19,5,19,3,19,9,2,18,20,13,111,East,0,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
6,9,7,8,19,4,19,4,18,9,2,18,18,13,11,East,0,E,E,E,E,W,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
7,9,8,8,18,4,19,4,19,9,2,16,17,13,101,East,0,E,E,E,W,E,E,W,E,G,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
7,9,8,8,18,5,19,5,19,8,2,15,16,14,101,East,0,E,E,E,W,E,E,W,E,G,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
7,8,1,1,19,5,18,5,19,7,1000,15,14,13,1110,South,1000,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,South
7,7,1,1,18,5,19,5,19,7,1000,13,14,12,1101,South,1000,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,South
7,6,1,1,18,6,19,6,19,7,1000,11,12,12,1110,South,1000,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,East
8,6,1,1,19,6,19,5,19,6,1000,11,12,10,11,East,1000,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,East
9,6,1,1,19,6,18,5,18,6,1000,10,10,10,1111,East,1000,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
10,6,1,1,19,5,18,5,18,7,1000,10,9,8,1101,East,1000,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,East
10,6,1,1,19,5,18,6,18,6,1000,10,8,9,1101,East,1000,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
10,7,1,1,19,4,19,6,19,6,1000,12,10,10,1111,North,1000,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
11,7,1,1,18,4,19,7,19,6,1000,10,8,10,11,East,1000,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
12,7,1,1,18,4,19,8,19,5,1000,9,8,8,1111,East,1000,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
13,7,1,1,18,5,19,9,19,6,1000,7,8,8,1101,East,1000,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,East
13,7,1,1,18,4,18,9,19,5,1000,8,7,9,1101,East,1000,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,East
13,7,1,1,18,3,18,8,19,4,1000,9,6,10,1101,East,1000,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
13,8,1,1,19,3,18,8,19,3,1000,11,5,11,1111,North,1000,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,East
14,8,1,1,19,4,18,8,19,3,1000,9,4,10,11,East,1000,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
15,8,1,1,19,3,18,7,19,3,1000,9,4,9,1111,East,1000,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
16,8,1,1,19,3,17,7,19,3,1000,8,2,8,1101,East,1000,E,E,E,W,E,W,E,E,G,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,East
16,8,1,1,19,4,18,7,19,3,1000,7,3,8,1101,East,1000,E,E,E,W,E,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
16,9,1,1,19,4,18,7,19,3,1000,8,4,8,111,North,1000,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
17,9,1,1,18,4,18,6,18,3,1000,6,4,8,11,East,1000,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
18,9,1,1,19,4,18,5,19,3,1000,6,4,6,111,East,1000,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
19,9,1,1,19,3,18,6,18,3,1000,6,4,6,101,East,1000,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,East
19,9,1,1,19,3,18,7,19,3,1000,6,3,7,101,East,1000,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South
19,8,1,1,18,3,18,7,18,3,1000,6,2,5,1101,South,1000,W,E,E,W,W,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,South
19,7,1,1,18,4,5,1,18,4,1000,4,1000,3,1101,South,1010,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
19,6,1,1,18,5,5,1,19,4,1000,2,1000,3,1101,South,1010,W,E,G,W,W,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,South
19,5,1,1,17,5,5,1,18,4,1000,2,1000,3,1101,South,1010,E,E,E,W,W,W,G,E,W,W,G,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
19,4,1,1,18,5,5,1,18,3,1000,2,1000,1,1101,South,1010,W,W,W,W,W,E,G,E,W,W,W,E,E,W,W,E,G,E,W,W,W,E,E,W,W,South
19,3,1,1,18,6,5,1,18,4,1000,4,1000,3,1001,South,1010,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,G,E,W,W,E,E,E,W,W,West
18,3,1,1,18,7,5,1,18,5,1000,4,1000,1,1011,West,1010,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,G,E,W,West
17,3,1,1,19,7,5,1,18,4,1000,6,1000,3,11,West,1010,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,G,E,E,E,E,E,E,West
16,3,1,1,18,7,5,1,19,4,1000,6,1000,3,1011,West,1010,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,North
16,4,1,1,18,7,5,1,19,3,1000,5,1000,3,1101,North,1010,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
16,5,1,1,17,7,5,1,19,4,1000,3,1000,5,1111,North,1010,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,E,East
17,5,1,1,18,7,5,1,19,3,1000,3,1000,3,11,East,1010,E,E,E,E,G,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,G,E,East
18,5,1,1,18,6,5,1,19,4,1000,1,1000,1,1111,East,1010,E,E,E,E,W,E,W,E,G,W,E,E,E,E,W,E,W,G,E,W,E,E,E,E,W,East
19,5,1,1,18,6,5,1,18,4,1000,2,1000,3,1101,East,1010,E,E,E,W,W,W,G,E,W,W,E,E,E,W,W,W,G,E,W,W,E,E,E,W,W,South
19,4,1,1,18,6,5,1,18,3,1000,3,1000,2,1101,South,1010,W,W,W,W,W,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,G,E,W,W,South
19,3,1,1,18,5,5,1,18,3,1000,3,1000,1000,1001,South,1011,W,W,W,W,W,W,W,W,W,W,E,G,E,W,W,W,E,E,W,W,E,G,E,W,W,West
18,3,1,1,18,5,5,1,7,1,1000,2,1000,1000,1011,West,1011,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,G,E,W,West
17,3,1,1,18,6,5,1,7,1,1000,4,1000,1000,11,West,1011,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,West
16,3,1,1,18,5,5,1,7,1,1000,4,1000,1000,1011,West,1011,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,North
16,4,1,1,18,5,5,1,7,1,1000,3,1000,1000,1101,North,1011,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,E,E,E,W,E,North
16,5,1,1,18,5,5,1,7,1,1000,2,1000,1000,1111,North,1011,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,North
16,6,1,1,18,4,5,1,7,1,1000,4,1000,1000,1101,North,1011,E,E,E,W,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
16,7,1,1,18,5,5,1,7,1,1000,4,1000,1000,1111,North,1011,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
17,7,1,1,17,5,5,1,7,1,1000,2,1000,1000,11,East,1011,E,E,G,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
18,7,1,1,16,5,5,1,7,1,1000,4,1000,1000,1111,East,1011,G,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,South
18,6,1,1,15,5,5,1,7,1,1000,4,1000,1000,1110,South,1011,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,South
18,5,1,1,15,5,5,1,7,1,1000,3,1000,1000,1111,South,1011,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,South
18,4,1,1,15,4,5,1,7,1,1000,3,1000,1000,1110,South,1011,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,South
18,3,1,1,15,3,5,1,7,1,1000,3,1000,1000,1011,South,1011,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,West
8,4,1,8,1,6,18,6,19,8,11,9,12,16,11,West,0,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,E,E,E,E,W,West
7,4,2,8,1,7,18,5,19,9,9,9,12,16,1110,West,0,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,West
7,4,2,9,1,7,18,4,19,8,10,9,11,15,1110,West,0,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,North
7,5,1,9,2,7,18,4,19,7,10,7,12,15,1101,North,0,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
7,6,1,8,2,6,18,4,19,8,8,5,13,13,1111,North,0,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,West
6,6,1,7,2,7,19,4,19,7,6,5,15,13,1110,West,0,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,West
6,6,1,7,1,7,19,4,18,7,6,6,15,14,1110,West,0,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,West
6,6,1,7,1,7,19,3,18,8,6,6,16,13,1110,West,0,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,North
6,7,1,6,1,6,19,3,18,7,6,6,17,12,111,North,0,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,North
6,7,1,5,1,5,19,4,18,7,7,7,16,13,111,North,0,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,West
5,7,2,5,1,6,18,4,18,6,5,5,16,13,1011,West,0,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,West
4,7,2,5,1,7,18,4,18,7,4,3,17,14,1110,West,0,G,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,West
4,7,1,5,1,7,18,4,18,7,5,3,17,15,1110,West,0,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,West
4,7,2,5,1,8,18,4,18,6,4,4,17,16,1110,West,0,G,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,North
4,8,2,5,1,8,19,4,18,5,5,3,19,18,1111,North,0,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,West
3,8,1,5,2,8,18,4,19,5,5,1,19,20,11,West,0,E,E,E,E,W,E,E,W,E,E,E,G,E,E,E,E,E,W,E,E,W,W,W,W,W,West
2,8,1,5,3,1,19,4,19,4,4,1000,21,21,1111,West,100,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,South
2,7,1,4,3,1,18,4,19,4,4,1000,19,21,1101,South,100,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,West
1,7,1,3,3,1,19,4,19,3,4,1000,21,21,1110,West,100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,West
1,7,1,3,3,1,19,3,19,4,4,1000,22,22,1110,West,100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,West
1,7,2,3,3,1,19,3,19,3,5,1000,22,22,1110,West,100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,South
1,6,2,3,3,1,19,4,19,3,4,1000,20,20,1110,South,100,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,South
1,5,1,3,3,1,19,4,18,3,2,1000,19,18,1110,South,100,W,W,G,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,South
1,4,1,3,3,1,19,3,18,4,1,1000,19,18,1110,South,100,W,W,W,W,W,W,W,G,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,South
1,3,1,1,3,1,19,3,19,4,1000,1000,18,18,1010,South,1100,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,South
