@relation BasicAgentAAtraining-data

@attribute xPacmanPosition NUMERIC
@attribute yPacmanPosition NUMERIC
@attribute ghostPosition1x NUMERIC
@attribute ghostPosition1y NUMERIC
@attribute ghostPosition2x NUMERIC
@attribute ghostPosition2y NUMERIC
@attribute ghostPosition3x NUMERIC
@attribute ghostPosition3y NUMERIC
@attribute ghostPosition4x NUMERIC
@attribute ghostPosition4y NUMERIC
@attribute distanceGhost1 NUMERIC
@attribute distanceGhost2 NUMERIC
@attribute distanceGhost3 NUMERIC
@attribute distanceGhost4 NUMERIC
@attribute validActions{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction{Stop,South,North,West,East}
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute nearestDot NUMERIC
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
15,13,3,13,3,1,5,1,16,13,12,1000,1000,1,111,East,110,378,E,E,E,E,W,E,W,E,W,W,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,11,East,577
16,13,3,13,3,1,5,1,7,1,13,1000,1000,1000,11,East,111,577,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,12,East,576
17,13,3,13,3,1,5,1,7,1,14,1000,1000,1000,11,East,111,576,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,13,East,575
18,13,3,13,3,1,5,1,7,1,15,1000,1000,1000,101,East,111,575,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,14,South,574
18,12,3,13,3,1,5,1,7,1,16,1000,1000,1000,1100,South,111,574,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,13,South,573
18,11,3,13,3,1,5,1,7,1,17,1000,1000,1000,1100,South,111,573,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,12,South,572
18,10,3,13,3,1,5,1,7,1,18,1000,1000,1000,1100,South,111,572,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,11,South,571
18,9,3,13,3,1,5,1,7,1,19,1000,1000,1000,1101,South,111,571,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,10,West,570
17,9,3,13,3,1,5,1,7,1,18,1000,1000,1000,11,West,111,570,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,9,West,569
16,9,3,13,3,1,5,1,7,1,17,1000,1000,1000,1111,West,111,569,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,8,North,568
16,10,3,13,3,1,5,1,7,1,16,1000,1000,1000,1100,North,111,568,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,9,North,567
16,11,3,13,3,1,5,1,7,1,15,1000,1000,1000,101,North,111,567,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,10,West,566
15,11,3,13,3,1,5,1,7,1,14,1000,1000,1000,1011,West,111,566,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,9,North,565
15,12,3,13,3,1,5,1,7,1,13,1000,1000,1000,1100,North,111,565,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,10,North,564
15,13,3,13,3,1,5,1,7,1,12,1000,1000,1000,111,North,111,564,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,11,West,563
14,13,3,13,3,1,5,1,7,1,11,1000,1000,1000,11,West,111,563,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,10,West,562
13,13,3,13,3,1,5,1,7,1,10,1000,1000,1000,111,West,111,562,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9,West,561
12,13,3,13,3,1,5,1,7,1,9,1000,1000,1000,11,West,111,561,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,8,West,560
11,13,3,13,3,1,5,1,7,1,8,1000,1000,1000,11,West,111,560,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9,West,559
10,13,3,13,3,1,5,1,7,1,7,1000,1000,1000,111,West,111,559,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,10,West,558
9,13,3,13,3,1,5,1,7,1,6,1000,1000,1000,111,West,111,558,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,11,West,557
8,13,3,13,3,1,5,1,7,1,5,1000,1000,1000,11,West,111,557,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,11,West,556
7,13,3,13,3,1,5,1,7,1,4,1000,1000,1000,11,West,111,556,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,10,West,555
6,13,3,13,3,1,5,1,7,1,3,1000,1000,1000,110,West,111,555,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,9,South,554
6,12,3,13,3,1,5,1,7,1,4,1000,1000,1000,1100,South,111,554,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,8,South,553
6,11,3,13,3,1,5,1,7,1,5,1000,1000,1000,1111,South,111,553,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,7,West,552
5,11,3,13,3,1,5,1,7,1,4,1000,1000,1000,11,West,111,552,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,G,E,W,E,E,6,West,551
4,11,3,13,3,1,5,1,7,1,3,1000,1000,1000,1011,West,111,551,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,7,North,550
4,12,3,13,3,1,5,1,7,1,2,1000,1000,1000,1100,North,111,550,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,8,North,549
9,3,3,13,8,9,12,5,16,13,16,7,5,17,11,Stop,0,0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,None,East,-1
10,3,3,13,8,9,12,5,16,13,17,8,4,16,11,East,0,-1,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,None,East,-2
11,3,3,13,8,9,12,5,16,13,18,9,3,15,11,East,0,-2,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,E,G,E,None,East,-3
12,3,3,13,8,9,12,5,16,13,19,10,2,14,11,East,0,-3,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,E,E,G,E,W,None,East,-4
13,3,3,13,8,9,12,5,16,13,20,11,3,13,1001,East,0,-4,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,None,North,-5
13,4,3,13,8,9,12,5,16,13,19,10,2,12,1100,North,0,-5,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,None,North,-6
13,5,3,13,8,9,12,5,16,13,18,9,1,11,1101,North,0,-6,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,E,W,E,E,E,None,West,193
12,5,3,13,8,9,5,1,16,13,17,8,1000,12,11,West,10,193,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,None,West,192
11,5,3,13,8,9,5,1,16,13,16,7,1000,13,11,West,10,192,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,None,West,191
10,5,3,13,8,9,5,1,16,13,15,6,1000,14,11,West,10,191,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,None,West,190
9,5,3,13,8,9,5,1,16,13,14,5,1000,15,11,West,10,190,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,None,West,189
8,5,3,13,8,9,5,1,16,13,13,4,1000,16,1011,West,10,189,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,None,North,188
8,6,3,13,8,9,5,1,16,13,12,3,1000,15,1100,North,10,188,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,None,North,187
8,7,3,13,8,9,5,1,16,13,11,2,1000,14,110,North,10,187,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,None,East,186
9,7,3,13,8,9,5,1,16,13,12,3,1000,13,11,East,10,186,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,None,East,185
10,7,3,13,8,9,5,1,16,13,13,4,1000,12,11,East,10,185,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,None,East,184
11,7,3,13,8,9,5,1,16,13,14,5,1000,11,1,East,10,184,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,None,West,183
10,7,3,13,8,9,5,1,16,13,13,4,1000,12,11,West,10,183,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,None,West,182
9,7,3,13,8,9,5,1,16,13,12,3,1000,13,11,West,10,182,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,None,West,181
8,7,3,13,8,9,5,1,16,13,11,2,1000,14,110,West,10,181,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,None,South,180
8,6,3,13,8,9,5,1,16,13,12,3,1000,15,1100,South,10,180,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,None,South,179
8,5,3,13,8,9,5,1,16,13,13,4,1000,16,1011,South,10,179,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,None,West,178
7,5,3,13,8,9,5,1,16,13,12,5,1000,17,11,West,10,178,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,None,West,177
6,5,3,13,8,9,5,1,16,13,11,6,1000,18,1111,West,10,177,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,None,North,176
6,6,3,13,8,9,5,1,16,13,10,5,1000,17,1101,North,10,176,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,None,North,175
6,7,3,13,8,9,5,1,16,13,9,4,1000,16,1101,North,10,175,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,None,North,174
6,8,3,13,8,9,5,1,16,13,8,3,1000,15,1101,North,10,174,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,None,North,173
6,9,3,13,8,9,5,1,16,13,7,2,1000,14,1111,North,10,173,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,E,E,E,E,W,None,East,172
7,9,3,13,8,9,5,1,16,13,8,1,1000,13,11,East,10,172,E,E,W,E,E,E,E,W,W,W,E,E,E,G,E,W,E,W,W,E,E,E,E,W,E,None,East,371
8,9,3,13,3,1,5,1,16,13,9,1000,1000,12,11,East,110,371,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,None,East,370
9,9,3,13,3,1,5,1,16,13,10,1000,1000,11,1011,East,110,370,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,None,North,369
9,10,3,13,3,1,5,1,16,13,9,1000,1000,10,1110,North,110,369,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,None,North,368
9,11,3,13,3,1,5,1,16,13,8,1000,1000,9,1110,North,110,368,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,None,North,367
9,12,3,13,3,1,5,1,16,13,7,1000,1000,8,1110,North,110,367,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,None,North,366
9,13,3,13,3,1,5,1,16,13,6,1000,1000,7,111,North,110,366,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,None,West,365
8,13,3,13,3,1,5,1,16,13,5,1000,1000,8,11,West,110,365,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,None,West,364
7,13,3,13,3,1,5,1,16,13,4,1000,1000,9,11,West,110,364,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,None,West,363
6,13,3,13,3,1,5,1,16,13,3,1000,1000,10,110,West,110,363,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,None,South,362
6,12,3,13,3,1,5,1,16,13,4,1000,1000,11,1100,South,110,362,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,None,South,361
6,11,3,13,3,1,5,1,16,13,5,1000,1000,12,1111,South,110,361,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,None,West,360
5,11,3,13,3,1,5,1,16,13,4,1000,1000,13,11,West,110,360,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,G,E,W,E,E,None,West,359
4,11,3,13,3,1,5,1,16,13,3,1000,1000,14,1011,West,110,359,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,None,North,358
4,12,3,13,3,1,5,1,16,13,2,1000,1000,13,1100,North,110,358,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,None,North,357
4,13,3,13,3,1,5,1,16,13,1,1000,1000,12,101,North,110,357,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,W,W,W,W,W,None,West,556
3,13,1,1,3,1,5,1,16,13,1000,1000,1000,13,11,West,1110,556,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,None,West,555
2,13,1,1,3,1,5,1,16,13,1000,1000,1000,14,11,West,1110,555,W,E,W,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,None,West,554
1,13,1,1,3,1,5,1,16,13,1000,1000,1000,15,110,West,1110,554,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,None,South,553
1,12,1,1,3,1,5,1,16,13,1000,1000,1000,16,1100,South,1110,553,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,None,South,552
1,11,1,1,3,1,5,1,16,13,1000,1000,1000,17,1100,South,1110,552,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,None,South,551
1,10,1,1,3,1,5,1,16,13,1000,1000,1000,18,1100,South,1110,551,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,None,South,550
1,9,1,1,3,1,5,1,16,13,1000,1000,1000,19,1110,South,1110,550,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,None,East,549
2,9,1,1,3,1,5,1,16,13,1000,1000,1000,18,11,East,1110,549,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,None,East,548
3,9,1,1,3,1,5,1,16,13,1000,1000,1000,17,1111,East,1110,548,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,None,East,547
4,9,1,1,3,1,5,1,16,13,1000,1000,1000,16,111,East,1110,547,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,None,East,546
5,9,1,1,3,1,5,1,16,13,1000,1000,1000,15,111,East,1110,546,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,None,East,545
6,9,1,1,3,1,5,1,16,13,1000,1000,1000,14,1111,East,1110,545,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,None,East,544
7,9,1,1,3,1,5,1,16,13,1000,1000,1000,13,11,East,1110,544,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,W,E,W,W,E,E,E,E,W,E,None,East,543
8,9,1,1,3,1,5,1,16,13,1000,1000,1000,12,11,East,1110,543,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,None,East,542
9,9,1,1,3,1,5,1,16,13,1000,1000,1000,11,1011,East,1110,542,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,None,East,541
10,9,1,1,3,1,5,1,16,13,1000,1000,1000,10,1011,East,1110,541,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,None,East,540
11,9,1,1,3,1,5,1,16,13,1000,1000,1000,9,1,East,1110,540,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,None,West,539
10,9,1,1,3,1,5,1,16,13,1000,1000,1000,10,1011,West,1110,539,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,None,North,538
10,10,1,1,3,1,5,1,16,13,1000,1000,1000,9,1101,North,1110,538,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,None,North,537
10,11,1,1,3,1,5,1,16,13,1000,1000,1000,8,1101,North,1110,537,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,None,North,536
10,12,1,1,3,1,5,1,16,13,1000,1000,1000,7,1101,North,1110,536,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,None,North,535
10,13,1,1,3,1,5,1,16,13,1000,1000,1000,6,111,North,1110,535,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,None,East,534
11,13,1,1,3,1,5,1,16,13,1000,1000,1000,5,11,East,1110,534,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,None,East,533
12,13,1,1,3,1,5,1,16,13,1000,1000,1000,4,11,East,1110,533,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,None,East,532
13,13,1,1,3,1,5,1,16,13,1000,1000,1000,3,111,East,1110,532,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,None,East,531
14,13,1,1,3,1,5,1,16,13,1000,1000,1000,2,11,East,1110,531,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,None,East,530
9,3,8,9,12,5,16,7,16,13,7,5,11,17,11,Stop,0,0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,7,East,-1
10,3,9,9,11,5,16,8,16,13,7,3,11,16,11,East,0,-1,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,G,E,8,East,-2
11,3,10,9,11,5,16,9,16,13,7,2,11,16,11,East,0,-2,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,G,E,E,9,East,-3
12,3,11,9,12,5,16,9,17,13,7,2,10,16,11,East,0,-3,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,E,E,G,E,W,10,East,-4
13,3,10,9,12,5,16,10,18,13,9,3,10,14,1001,East,0,-4,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,10,North,-5
13,4,9,9,12,5,16,9,17,13,9,2,8,13,1100,North,0,-5,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,9,North,-6
13,5,10,9,11,5,15,9,17,13,7,2,6,13,1101,North,0,-6,E,E,E,W,E,W,W,E,W,E,G,E,E,W,E,W,W,E,W,E,E,W,E,E,E,8,West,193
12,5,10,10,3,1,15,8,18,13,7,1000,6,14,11,West,100,193,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,8,West,192
11,5,10,10,3,1,15,8,18,13,6,1000,7,15,11,West,100,192,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,7,West,191
10,5,10,11,3,1,15,8,18,13,6,1000,8,15,11,West,100,191,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,6,West,190
9,5,10,12,3,1,16,8,17,13,8,1000,10,16,11,West,100,190,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,5,West,189
8,5,10,12,3,1,16,7,17,13,9,1000,10,18,1011,West,100,189,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,4,North,188
8,6,10,13,3,1,15,7,18,13,9,1000,8,16,1100,North,100,188,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,5,North,187
8,7,10,12,3,1,15,7,17,13,7,1000,7,15,110,North,100,187,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,5,East,186
9,7,10,11,3,1,15,6,17,13,5,1000,7,15,11,East,100,186,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,6,East,185
10,7,10,11,3,1,16,6,18,13,4,1000,7,13,11,East,100,185,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,6,East,184
11,7,10,12,3,1,15,6,17,13,6,1000,5,11,1,East,100,184,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,7,West,183
10,7,10,12,3,1,15,6,16,13,5,1000,6,12,11,West,100,183,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,6,West,182
9,7,10,11,3,1,15,5,16,13,5,1000,8,14,11,West,100,182,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,6,West,181
8,7,10,11,3,1,16,5,17,13,6,1000,10,15,110,West,100,181,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,5,South,180
8,6,10,10,3,1,16,5,17,13,6,1000,9,16,1100,South,100,180,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,5,South,179
8,5,10,11,3,1,15,5,17,13,8,1000,7,17,1011,South,100,179,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,4,East,178
9,5,10,10,3,1,15,6,17,13,6,1000,7,17,11,East,100,178,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,5,East,177
10,5,9,10,3,1,15,5,18,13,6,1000,5,15,11,East,100,177,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,6,East,176
11,5,9,10,3,1,15,6,17,13,7,1000,5,15,11,East,100,176,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,7,East,175
12,5,9,10,3,1,15,5,18,13,8,1000,3,13,11,East,100,175,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,8,East,174
13,5,9,9,3,1,16,5,17,13,8,1000,3,13,1101,East,100,174,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,8,North,173
13,6,8,9,3,1,16,5,18,13,8,1000,4,12,1100,North,100,173,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,7,North,172
13,7,7,9,3,1,16,6,18,13,8,1000,4,11,1110,North,100,172,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,6,East,171
14,7,6,9,3,1,16,7,18,13,10,1000,2,9,11,East,100,171,E,E,W,E,E,W,E,W,E,E,W,E,E,E,G,W,E,W,E,E,W,E,W,E,E,5,East,170
15,7,5,9,3,1,16,8,17,13,12,1000,2,8,1111,East,100,170,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,G,W,E,W,E,E,E,4,North,369
15,8,6,9,3,1,5,1,17,13,10,1000,1000,7,1110,North,110,369,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,3,North,368
15,9,6,9,3,1,5,1,17,13,9,1000,1000,5,110,North,110,368,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,2,East,367
16,9,6,10,3,1,5,1,16,13,11,1000,1000,5,1111,East,110,367,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,1,North,366
16,10,6,10,3,1,5,1,17,13,10,1000,1000,4,1100,North,110,366,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,2,North,365
16,11,6,9,3,1,5,1,17,13,12,1000,1000,2,101,North,110,365,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,G,E,3,West,364
15,11,6,10,3,1,5,1,16,13,10,1000,1000,2,1011,West,110,364,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,G,E,4,North,363
15,12,6,11,3,1,5,1,15,13,10,1000,1000,2,1100,North,110,363,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,G,E,E,W,W,W,W,W,5,North,562
15,13,5,11,3,1,5,1,14,13,12,1000,1000,1000,111,North,111,562,E,E,E,E,W,E,W,E,W,W,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,5,West,561
